Audit_ID,Transaction_ID,Appeal_ID,Appeal_Status,Appeal_Date,Appeal_Reason,Data_Source_System,Data_Sync_Status,Sync_Time,Sensor_ID,Sensor_Occupancy_Status,Record_Status,Created_At
AUD343714,T143714,,None,,,Enforcement App,True,2026-02-03 18:13:41,SEN315,Occupied,Matched,2026-02-03 18:18:04
AUD343715,T143715,,None,,,Permit Portal,True,2025-11-23 22:03:01,SEN478,Occupied,Review Needed,2025-11-23 22:04:04
AUD343716,T143716,,None,,,Sensor Network,True,2025-12-02 20:38:54,SEN191,Occupied,Matched,2025-12-02 20:41:35
AUD343717,T143717,,None,,,Enforcement App,True,2026-01-03 02:29:10,SEN397,Vacant,Matched,2026-01-03 02:32:19
AUD343718,T143718,,None,,,Sensor Network,True,2025-12-25 08:41:36,SEN174,Occupied,Matched,2025-12-25 08:45:30
AUD343719,T143719,,None,,,Sensor Network,True,2025-12-06 08:30:50,SEN497,Occupied,Matched,2025-12-06 08:32:13
AUD343720,T143720,,None,,,Permit Portal,True,2025-12-15 13:12:07,SEN384,Occupied,Matched,2025-12-15 13:16:04
AUD343721,T143721,,None,,,Sensor Network,True,2026-02-27 08:39:26,SEN725,Occupied,Matched,2026-02-27 08:43:29
AUD343722,T143722,,None,,,Enforcement App,True,2026-02-01 10:31:05,SEN813,Occupied,Matched,2026-02-01 10:32:49
AUD343723,T143723,,None,,,Enforcement App,True,2026-02-23 19:44:14,SEN126,Occupied,Matched,2026-02-23 19:47:48
AUD343724,T143724,,None,,,Sensor Network,False,2026-02-16 18:59:29,SEN473,Occupied,Review Needed,2026-02-16 18:46:42
AUD343725,T143725,,None,,,Enforcement App,True,2026-01-17 08:30:29,SEN866,Occupied,Matched,2026-01-17 08:34:31
AUD343726,T143726,,None,,,Enforcement App,True,2025-12-13 15:00:33,SEN931,Occupied,Review Needed,2025-12-13 15:02:43
AUD343727,T143727,,None,,,Enforcement App,False,2026-02-17 09:08:20,SEN164,Occupied,Matched,2026-02-17 08:51:50
AUD343728,T143728,,None,,,Sensor Network,True,2025-12-19 22:29:29,SEN918,Occupied,Matched,2025-12-19 22:34:04
AUD343729,T143729,,None,,,Sensor Network,True,2026-01-28 19:45:47,SEN710,Occupied,Matched,2026-01-28 19:50:07
AUD343730,T143730,,None,,,Sensor Network,True,2026-02-27 14:47:49,SEN118,Occupied,Matched,2026-02-27 14:50:43
AUD343731,T143731,,None,,,Payment Gateway,True,2026-02-13 17:05:26,SEN610,Vacant,Matched,2026-02-13 17:08:28
AUD343732,T143732,,None,,,Permit Portal,True,2026-01-01 15:51:45,SEN801,Occupied,Matched,2026-01-01 15:54:09
AUD343733,T143733,,None,,,Enforcement App,True,2026-01-15 17:53:53,SEN514,Occupied,Matched,2026-01-15 17:54:23
AUD343734,T143734,,None,,,Sensor Network,True,2026-02-06 23:07:06,SEN143,Occupied,Matched,2026-02-06 23:08:32
AUD343735,T143735,,None,,,Enforcement App,True,2025-12-23 22:40:12,SEN599,Occupied,Matched,2025-12-23 22:44:16
AUD343736,T143736,,None,,,Sensor Network,True,2026-02-18 16:13:07,SEN744,Occupied,Matched,2026-02-18 16:16:53
AUD343737,T143737,,None,,,Permit Portal,True,2025-11-13 18:43:55,SEN638,Vacant,Matched,2025-11-13 18:47:21
AUD343738,T143738,,None,,,Payment Gateway,True,2026-02-12 19:47:17,SEN597,Vacant,Matched,2026-02-12 19:49:13
AUD343739,T143739,,None,,,Permit Portal,True,2026-01-06 16:46:20,SEN269,Occupied,Matched,2026-01-06 16:48:24
AUD343740,T143740,,None,,,Sensor Network,True,2025-11-06 08:39:07,SEN656,Occupied,Matched,2025-11-06 08:42:22
AUD343741,T143741,,None,,,Enforcement App,False,2026-01-01 16:49:06,SEN451,Occupied,Matched,2026-01-01 16:36:52
AUD343742,T143742,,None,,,Enforcement App,True,2026-01-30 10:28:08,SEN497,Vacant,Review Needed,2026-01-30 10:32:19
AUD343743,T143743,,None,,,Permit Portal,True,2025-12-12 18:29:48,SEN808,Occupied,Matched,2025-12-12 18:33:17
AUD343744,T143744,,None,,,Sensor Network,True,2026-02-22 22:01:19,SEN520,Occupied,Matched,2026-02-22 22:04:45
AUD343745,T143745,,None,,,Payment Gateway,True,2025-12-16 07:55:26,SEN263,Vacant,Review Needed,2025-12-16 07:57:58
AUD343746,T143746,,None,,,Permit Portal,True,2026-02-19 14:29:59,SEN985,Vacant,Matched,2026-02-19 14:32:14
AUD343747,T143747,,None,,,Permit Portal,True,2026-01-28 02:31:46,SEN781,Vacant,Matched,2026-01-28 02:34:05
AUD343748,T143748,,None,,,Sensor Network,True,2026-01-21 19:44:21,SEN939,Occupied,Review Needed,2026-01-21 19:44:22
AUD343749,T143749,,None,,,Enforcement App,True,2025-11-18 06:21:58,SEN631,Occupied,Matched,2025-11-18 06:25:44
AUD343750,T143750,,None,,,Permit Portal,True,2025-12-08 03:18:46,SEN735,Occupied,Matched,2025-12-08 03:23:17
AUD343751,T143751,,None,,,Sensor Network,False,2025-11-12 01:50:25,SEN776,Occupied,Duplicate,2025-11-12 01:37:34
AUD343752,T143752,,None,,,Payment Gateway,True,2026-02-01 18:11:30,SEN817,Occupied,Matched,2026-02-01 18:15:42
AUD343753,T143753,,None,,,Payment Gateway,True,2025-11-05 10:33:57,SEN774,Occupied,Matched,2025-11-05 10:38:39
AUD343754,T143754,,None,,,Permit Portal,True,2026-01-21 14:12:35,SEN852,Occupied,Pending,2026-01-21 14:17:09
AUD343755,T143755,,None,,,Permit Portal,True,2026-01-02 03:47:53,SEN318,Occupied,Matched,2026-01-02 03:51:31
AUD343756,T143756,,None,,,Payment Gateway,True,2026-01-02 07:53:03,SEN173,Occupied,Matched,2026-01-02 07:56:01
AUD343757,T143757,,None,,,Permit Portal,True,2026-02-23 00:41:36,SEN793,Vacant,Matched,2026-02-23 00:45:03
AUD343758,T143758,,None,,,Enforcement App,True,2025-12-07 05:42:08,SEN252,Occupied,Matched,2025-12-07 05:42:08
AUD343759,T143759,,None,,,Payment Gateway,True,2026-01-02 23:16:07,SEN960,Occupied,Matched,2026-01-02 23:18:45
AUD343760,T143760,,None,,,Payment Gateway,True,2025-11-28 12:35:09,SEN859,Occupied,Matched,2025-11-28 12:39:29
AUD343761,T143761,,None,,,Enforcement App,True,2026-01-13 03:10:45,SEN626,Occupied,Matched,2026-01-13 03:15:33
AUD343762,T143762,,None,,,Enforcement App,True,2026-01-30 14:52:44,SEN138,Occupied,Matched,2026-01-30 14:56:26
AUD343763,T143763,,None,,,Enforcement App,True,2025-11-12 04:24:37,SEN263,Occupied,Matched,2025-11-12 04:27:50
AUD343764,T143764,,None,,,Enforcement App,True,2025-12-25 03:20:29,SEN456,Occupied,Matched,2025-12-25 03:23:00
AUD343765,T143765,,None,,,Permit Portal,False,2026-02-24 10:33:50,SEN331,Occupied,Matched,2026-02-24 10:18:57
AUD343766,T143766,,None,,,Sensor Network,True,2025-12-27 07:23:17,SEN513,Occupied,Matched,2025-12-27 07:27:43
AUD343767,T143767,,None,,,Payment Gateway,True,2025-12-14 23:46:00,SEN337,Occupied,Review Needed,2025-12-14 23:46:22
AUD343768,T143768,,None,,,Permit Portal,True,2026-02-14 05:34:03,SEN655,Occupied,Review Needed,2026-02-14 05:34:58
AUD343769,T143769,,None,,,Enforcement App,True,2026-02-16 10:24:35,SEN904,Occupied,Matched,2026-02-16 10:24:53
AUD343770,T143770,,None,,,Enforcement App,True,2025-11-07 14:00:52,SEN196,Occupied,Matched,2025-11-07 14:02:42
AUD343771,T143771,,None,,,Permit Portal,True,2025-12-27 05:40:59,SEN733,Occupied,Matched,2025-12-27 05:42:55
AUD343772,T143772,,None,,,Enforcement App,True,2026-01-14 12:51:49,SEN193,Occupied,Matched,2026-01-14 12:52:00
AUD343773,T143773,,None,,,Enforcement App,True,2025-11-19 07:10:55,SEN233,Vacant,Matched,2025-11-19 07:11:30
AUD343774,T143774,,None,,,Payment Gateway,True,2026-01-17 07:16:38,SEN638,Occupied,Matched,2026-01-17 07:18:14
AUD343775,T143775,,None,,,Sensor Network,True,2025-12-25 19:28:41,SEN640,Occupied,Matched,2025-12-25 19:33:00
AUD343776,T143776,,None,,,Enforcement App,True,2025-11-14 13:51:21,SEN174,Occupied,Matched,2025-11-14 13:53:03
AUD343777,T143777,,None,,,Payment Gateway,True,2026-01-31 06:47:20,SEN387,Occupied,Review Needed,2026-01-31 06:50:43
AUD343778,T143778,,None,,,Sensor Network,True,2025-12-04 02:48:20,SEN972,Occupied,Matched,2025-12-04 02:51:09
AUD343779,T143779,,None,,,Enforcement App,True,2026-02-02 19:06:05,SEN461,Occupied,Matched,2026-02-02 19:08:42
AUD343780,T143780,,None,,,Permit Portal,True,2025-11-29 07:52:46,SEN836,Occupied,Matched,2025-11-29 07:54:45
AUD343781,T143781,,None,,,Sensor Network,True,2025-11-08 08:33:28,SEN780,Occupied,Matched,2025-11-08 08:37:14
AUD343782,T143782,,None,,,Enforcement App,True,2025-12-07 13:00:27,SEN945,Occupied,Review Needed,2025-12-07 13:01:22
AUD343783,T143783,,None,,,Sensor Network,True,2025-11-02 03:50:52,SEN987,Occupied,Pending,2025-11-02 03:52:48
AUD343784,T143784,,None,,,Permit Portal,True,2026-02-01 10:58:11,SEN132,Occupied,Matched,2026-02-01 11:01:26
AUD343785,T143785,,None,,,Permit Portal,True,2026-02-27 11:57:33,SEN314,Vacant,Matched,2026-02-27 12:00:56
AUD343786,T143786,,None,,,Enforcement App,True,2025-12-09 10:55:29,SEN864,Occupied,Matched,2025-12-09 10:56:07
AUD343787,T143787,A443787,Approved,2025-11-25 21:06:36,Payment Already Made,Enforcement App,True,2025-11-11 21:09:53,SEN936,Occupied,Matched,2025-11-11 21:11:36
AUD343788,T143788,,None,,,Payment Gateway,True,2026-02-25 08:16:39,SEN292,Occupied,Matched,2026-02-25 08:21:25
AUD343789,T143789,,None,,,Payment Gateway,True,2025-12-20 05:01:29,SEN939,Occupied,Pending,2025-12-20 05:05:16
AUD343790,T143790,,None,,,Sensor Network,False,2025-12-17 05:54:29,SEN851,Occupied,Pending,2025-12-17 05:32:39
AUD343791,T143791,,None,,,Enforcement App,True,2025-11-06 08:30:16,SEN333,Occupied,Pending,2025-11-06 08:31:57
AUD343792,T143792,,None,,,Enforcement App,True,2025-11-30 14:51:04,SEN777,Occupied,Matched,2025-11-30 14:52:04
AUD343793,T143793,,None,,,Permit Portal,True,2026-02-19 11:18:22,SEN118,Vacant,Review Needed,2026-02-19 11:18:33
AUD343794,T143794,,None,,,Enforcement App,True,2026-02-23 01:18:02,SEN284,Occupied,Matched,2026-02-23 01:21:30
AUD343795,T143795,,None,,,Permit Portal,True,2026-02-01 04:34:33,SEN517,Occupied,Matched,2026-02-01 04:39:01
AUD343796,T143796,,None,,,Enforcement App,True,2025-11-24 11:32:56,SEN357,Occupied,Matched,2025-11-24 11:36:44
AUD343797,T143797,,None,,,Payment Gateway,True,2026-01-16 21:18:27,SEN548,Occupied,Matched,2026-01-16 21:22:00
AUD343798,T143798,,None,,,Enforcement App,True,2026-02-20 13:44:44,SEN600,Occupied,Matched,2026-02-20 13:49:25
AUD343799,T143799,,None,,,Sensor Network,True,2026-02-27 10:25:58,SEN324,Occupied,Matched,2026-02-27 10:30:40
AUD343800,T143800,,None,,,Enforcement App,True,2025-12-10 17:11:02,SEN603,Occupied,Matched,2025-12-10 17:14:59
AUD343801,T143801,,None,,,Enforcement App,True,2025-11-09 16:36:44,SEN195,Occupied,Matched,2025-11-09 16:39:53
AUD343802,T143802,,None,,,Permit Portal,True,2025-12-25 06:21:43,SEN487,Occupied,Review Needed,2025-12-25 06:22:31
AUD343803,T143803,,None,,,Sensor Network,True,2025-12-02 02:59:25,SEN559,Occupied,Pending,2025-12-02 03:00:45
AUD343804,T143804,,None,,,Enforcement App,False,2025-11-10 05:30:12,SEN163,Occupied,Pending,2025-11-10 05:07:37
AUD343805,T143805,,None,,,Enforcement App,True,2026-02-18 13:56:04,SEN629,Occupied,Pending,2026-02-18 13:57:46
AUD343806,T143806,,None,,,Sensor Network,True,2025-12-07 13:11:54,SEN237,Occupied,Review Needed,2025-12-07 13:15:21
AUD343807,T143807,,None,,,Enforcement App,True,2025-12-05 11:11:49,SEN757,Occupied,Matched,2025-12-05 11:14:21
AUD343808,T143808,,None,,,Sensor Network,False,2026-02-03 01:32:43,SEN765,Occupied,Matched,2026-02-03 01:21:36
AUD343809,T143809,A443809,Rejected,2026-02-24 01:09:53,Wrong Zone,Sensor Network,True,2026-02-21 01:11:34,SEN963,Occupied,Pending,2026-02-21 01:14:53
AUD343810,T143810,,None,,,Permit Portal,True,2025-12-22 12:33:33,SEN845,Occupied,Matched,2025-12-22 12:38:13
AUD343811,T143811,,None,,,Enforcement App,True,2025-12-24 04:12:11,SEN458,Occupied,Matched,2025-12-24 04:16:31
AUD343812,T143812,,None,,,Sensor Network,True,2026-01-03 20:21:21,SEN247,Occupied,Matched,2026-01-03 20:25:06
AUD343813,T143813,,None,,,Enforcement App,True,2026-01-06 08:30:54,SEN287,Occupied,Matched,2026-01-06 08:34:00
AUD343814,T143814,,None,,,Payment Gateway,True,2026-02-12 13:30:53,SEN899,Occupied,Matched,2026-02-12 13:31:12
AUD343815,T143815,,None,,,Permit Portal,True,2026-02-02 06:45:06,SEN198,Occupied,Matched,2026-02-02 06:47:25
AUD343816,T143816,,None,,,Sensor Network,True,2025-11-11 17:41:59,SEN168,Occupied,Pending,2025-11-11 17:43:01
AUD343817,T143817,,None,,,Enforcement App,True,2025-11-14 14:26:02,SEN799,Occupied,Matched,2025-11-14 14:27:19
AUD343818,T143818,A443818,Pending,2025-12-25 21:08:32,Wrong Zone,Enforcement App,True,2025-12-24 21:12:57,SEN248,Occupied,Matched,2025-12-24 21:13:32
AUD343819,T143819,,None,,,Enforcement App,True,2026-02-14 23:41:44,SEN640,Occupied,Matched,2026-02-14 23:44:54
AUD343820,T143820,,None,,,Enforcement App,True,2025-11-19 19:03:55,SEN240,Occupied,Matched,2025-11-19 19:05:39
AUD343821,T143821,,None,,,Enforcement App,True,2026-01-20 03:07:53,SEN280,Occupied,Duplicate,2026-01-20 03:10:27
AUD343822,T143822,,None,,,Payment Gateway,True,2025-12-25 05:48:53,SEN943,Occupied,Matched,2025-12-25 05:51:19
AUD343823,T143823,,None,,,Enforcement App,True,2025-11-16 01:17:52,SEN562,Occupied,Matched,2025-11-16 01:22:01
AUD343824,T143824,,None,,,Enforcement App,True,2026-01-07 00:10:02,SEN497,Occupied,Matched,2026-01-07 00:14:28
AUD343825,T143825,,None,,,Enforcement App,True,2026-01-23 06:40:00,SEN233,Occupied,Matched,2026-01-23 06:44:10
AUD343826,T143826,,None,,,Permit Portal,True,2025-12-24 09:22:29,SEN696,Vacant,Matched,2025-12-24 09:25:16
AUD343827,T143827,,None,,,Sensor Network,True,2026-02-05 00:45:51,SEN275,Occupied,Matched,2026-02-05 00:47:07
AUD343828,T143828,,None,,,Enforcement App,True,2025-11-10 16:29:53,SEN779,Occupied,Matched,2025-11-10 16:32:55
AUD343829,T143829,,None,,,Sensor Network,True,2026-01-20 05:06:17,SEN783,Occupied,Matched,2026-01-20 05:07:15
AUD343830,T143830,,None,,,Sensor Network,True,2026-01-14 08:32:12,SEN224,Occupied,Duplicate,2026-01-14 08:34:31
AUD343831,T143831,,None,,,Permit Portal,True,2025-12-16 02:24:35,SEN405,Occupied,Matched,2025-12-16 02:25:23
AUD343832,T143832,,None,,,Payment Gateway,True,2025-12-03 11:12:45,SEN833,Occupied,Matched,2025-12-03 11:17:12
AUD343833,T143833,,None,,,Enforcement App,True,2026-01-10 18:40:18,SEN716,Occupied,Matched,2026-01-10 18:42:17
AUD343834,T143834,,None,,,Enforcement App,True,2025-11-22 11:44:28,SEN166,Vacant,Pending,2025-11-22 11:48:53
AUD343835,T143835,,None,,,Permit Portal,False,2026-01-16 07:09:49,SEN361,Occupied,Matched,2026-01-16 07:03:23
AUD343836,T143836,,None,,,Enforcement App,True,2026-01-13 00:33:42,SEN625,Occupied,Matched,2026-01-13 00:33:58
AUD343837,T143837,,None,,,Permit Portal,True,2026-01-30 02:13:44,SEN658,Occupied,Matched,2026-01-30 02:17:06
AUD343838,T143838,,None,,,Permit Portal,True,2026-01-14 02:28:10,SEN705,Occupied,Matched,2026-01-14 02:29:33
AUD343839,T143839,,None,,,Enforcement App,True,2026-02-17 01:31:53,SEN520,Occupied,Pending,2026-02-17 01:35:03
AUD343840,T143840,,None,,,Sensor Network,True,2025-11-29 00:46:57,SEN186,Occupied,Matched,2025-11-29 00:47:27
AUD343841,T143841,,None,,,Enforcement App,True,2026-02-07 11:54:21,SEN110,Occupied,Matched,2026-02-07 11:54:42
AUD343842,T143842,,None,,,Enforcement App,False,2025-11-05 09:22:25,SEN940,Occupied,Matched,2025-11-05 09:01:35
AUD343843,T143843,,None,,,Payment Gateway,True,2025-11-29 09:25:01,SEN488,Occupied,Matched,2025-11-29 09:27:25
AUD343844,T143844,,None,,,Enforcement App,True,2026-02-16 13:25:45,SEN306,Occupied,Matched,2026-02-16 13:25:57
AUD343845,T143845,,None,,,Payment Gateway,True,2026-01-18 17:28:15,SEN849,Occupied,Pending,2026-01-18 17:30:04
AUD343846,T143846,,None,,,Permit Portal,True,2026-02-22 17:23:25,SEN725,Occupied,Matched,2026-02-22 17:26:48
AUD343847,T143847,,None,,,Enforcement App,False,2026-01-10 01:06:09,SEN439,Occupied,Matched,2026-01-10 00:45:02
AUD343848,T143848,,None,,,Enforcement App,True,2025-11-28 21:58:50,SEN228,Occupied,Matched,2025-11-28 22:00:06
AUD343849,T143849,,None,,,Sensor Network,True,2025-12-07 21:42:16,SEN661,Occupied,Matched,2025-12-07 21:45:18
AUD343850,T143850,,None,,,Permit Portal,True,2026-01-16 00:49:24,SEN320,Occupied,Matched,2026-01-16 00:51:47
AUD343851,T143851,,None,,,Enforcement App,True,2026-02-15 07:17:57,SEN382,Occupied,Review Needed,2026-02-15 07:20:16
AUD343852,T143852,,None,,,Permit Portal,True,2026-01-08 19:08:14,SEN859,Occupied,Matched,2026-01-08 19:11:05
AUD343853,T143853,,None,,,Enforcement App,True,2025-12-14 20:24:23,SEN974,Vacant,Matched,2025-12-14 20:24:53
AUD343854,T143854,,None,,,Sensor Network,True,2026-02-14 03:15:29,SEN782,Occupied,Matched,2026-02-14 03:17:11
AUD343855,T143855,,None,,,Payment Gateway,True,2025-12-04 15:00:51,SEN973,Occupied,Pending,2025-12-04 15:02:08
AUD343856,T143856,,None,,,Enforcement App,True,2026-02-13 08:55:55,SEN916,Occupied,Matched,2026-02-13 08:59:21
AUD343857,T143857,,None,,,Permit Portal,False,2025-11-23 01:36:38,SEN470,Occupied,Matched,2025-11-23 01:33:17
AUD343858,T143858,,None,,,Payment Gateway,True,2026-01-29 08:21:28,SEN242,Occupied,Matched,2026-01-29 08:24:28
AUD343859,T143859,,None,,,Permit Portal,True,2026-01-07 02:07:40,SEN512,Occupied,Matched,2026-01-07 02:08:17
AUD343860,T143860,,None,,,Permit Portal,True,2025-11-30 17:40:39,SEN451,Occupied,Matched,2025-11-30 17:41:32
AUD343861,T143861,,None,,,Permit Portal,True,2025-11-30 07:49:48,SEN923,Occupied,Matched,2025-11-30 07:51:32
AUD343862,T143862,,None,,,Sensor Network,True,2025-11-24 10:44:53,SEN643,Occupied,Matched,2025-11-24 10:49:36
AUD343863,T143863,,None,,,Enforcement App,True,2025-11-25 22:15:50,SEN868,Occupied,Matched,2025-11-25 22:16:03
AUD343864,T143864,,None,,,Sensor Network,True,2025-12-03 09:05:51,SEN459,Occupied,Matched,2025-12-03 09:06:29
AUD343865,T143865,,None,,,Enforcement App,True,2025-11-29 08:12:24,SEN801,Vacant,Matched,2025-11-29 08:15:15
AUD343866,T143866,,None,,,Permit Portal,True,2025-11-01 05:07:11,SEN468,Occupied,Review Needed,2025-11-01 05:11:41
AUD343867,T143867,,None,,,Enforcement App,True,2026-02-18 03:37:45,SEN398,Occupied,Matched,2026-02-18 03:41:12
AUD343868,T143868,,None,,,Enforcement App,False,2026-01-22 15:51:16,SEN729,Occupied,Matched,2026-01-22 15:38:29
AUD343869,T143869,,None,,,Payment Gateway,False,2025-12-24 08:04:48,SEN173,Occupied,Matched,2025-12-24 08:02:15
AUD343870,T143870,,None,,,Sensor Network,True,2025-11-05 01:09:00,SEN223,Vacant,Matched,2025-11-05 01:13:42
AUD343871,T143871,,None,,,Sensor Network,True,2025-12-25 18:46:17,SEN924,Occupied,Matched,2025-12-25 18:48:10
AUD343872,T143872,,None,,,Permit Portal,True,2026-01-15 19:53:50,SEN104,Occupied,Review Needed,2026-01-15 19:58:22
AUD343873,T143873,,None,,,Permit Portal,True,2025-12-01 04:41:22,SEN569,Occupied,Pending,2025-12-01 04:45:35
AUD343874,T143874,,None,,,Enforcement App,True,2026-02-15 14:58:32,SEN974,Vacant,Matched,2026-02-15 14:59:28
AUD343875,T143875,,None,,,Enforcement App,True,2026-01-09 18:09:09,SEN897,Occupied,Matched,2026-01-09 18:10:12
AUD343876,T143876,,None,,,Enforcement App,True,2025-11-15 14:20:55,SEN170,Occupied,Matched,2025-11-15 14:24:31
AUD343877,T143877,,None,,,Sensor Network,False,2025-11-11 03:21:51,SEN116,Occupied,Pending,2025-11-11 02:59:39
AUD343878,T143878,,None,,,Sensor Network,True,2025-11-24 16:57:05,SEN195,Vacant,Matched,2025-11-24 17:01:20
AUD343879,T143879,,None,,,Payment Gateway,True,2025-11-25 17:04:20,SEN277,Occupied,Pending,2025-11-25 17:04:48
AUD343880,T143880,,None,,,Permit Portal,True,2025-11-20 13:11:33,SEN285,Occupied,Review Needed,2025-11-20 13:16:08
AUD343881,T143881,,None,,,Enforcement App,True,2026-01-05 07:39:05,SEN953,Vacant,Matched,2026-01-05 07:43:24
AUD343882,T143882,,None,,,Sensor Network,True,2025-11-26 23:19:15,SEN119,Vacant,Pending,2025-11-26 23:20:43
AUD343883,T143883,,None,,,Enforcement App,True,2025-12-01 20:21:15,SEN290,Occupied,Matched,2025-12-01 20:23:31
AUD343884,T143884,,None,,,Payment Gateway,True,2025-12-03 07:36:12,SEN347,Vacant,Matched,2025-12-03 07:40:03
AUD343885,T143885,,None,,,Sensor Network,True,2025-11-03 05:18:45,SEN834,Occupied,Matched,2025-11-03 05:21:32
AUD343886,T143886,,None,,,Permit Portal,True,2025-12-11 13:28:00,SEN724,Occupied,Review Needed,2025-12-11 13:32:34
AUD343887,T143887,,None,,,Enforcement App,True,2025-12-20 12:42:41,SEN740,Occupied,Matched,2025-12-20 12:46:50
AUD343888,T143888,,None,,,Enforcement App,True,2025-11-04 17:18:06,SEN354,Vacant,Matched,2025-11-04 17:22:32
AUD343889,T143889,,None,,,Payment Gateway,True,2026-01-13 02:33:34,SEN175,Occupied,Matched,2026-01-13 02:37:50
AUD343890,T143890,,None,,,Enforcement App,True,2025-11-19 19:36:29,SEN742,Occupied,Matched,2025-11-19 19:37:56
AUD343891,T143891,,None,,,Enforcement App,True,2025-12-09 13:57:15,SEN508,Occupied,Matched,2025-12-09 14:00:27
AUD343892,T143892,,None,,,Enforcement App,True,2026-02-21 01:25:26,SEN492,Occupied,Duplicate,2026-02-21 01:26:03
AUD343893,T143893,,None,,,Enforcement App,False,2026-01-09 21:06:05,SEN333,Occupied,Matched,2026-01-09 20:41:37
AUD343894,T143894,,None,,,Enforcement App,True,2026-02-13 14:53:40,SEN711,Occupied,Matched,2026-02-13 14:54:04
AUD343895,T143895,,None,,,Enforcement App,True,2026-02-08 22:55:30,SEN744,Occupied,Matched,2026-02-08 22:56:27
AUD343896,T143896,,None,,,Permit Portal,True,2025-12-02 01:50:41,SEN612,Occupied,Matched,2025-12-02 01:53:55
AUD343897,T143897,,None,,,Permit Portal,True,2026-01-03 02:10:53,SEN441,Occupied,Matched,2026-01-03 02:15:08
AUD343898,T143898,,None,,,Enforcement App,True,2026-01-27 04:17:16,SEN892,Occupied,Matched,2026-01-27 04:21:29
AUD343899,T143899,,None,,,Permit Portal,True,2025-11-21 23:38:09,SEN712,Occupied,Matched,2025-11-21 23:39:31
AUD343900,T143900,,None,,,Sensor Network,True,2025-12-06 20:41:07,SEN108,Vacant,Matched,2025-12-06 20:45:35
AUD343901,T143901,,None,,,Permit Portal,True,2026-02-12 11:58:54,SEN646,Occupied,Matched,2026-02-12 12:03:15
AUD343902,T143902,,None,,,Sensor Network,True,2026-02-26 11:23:55,SEN862,Occupied,Matched,2026-02-26 11:27:58
AUD343903,T143903,,None,,,Permit Portal,True,2026-02-17 17:29:43,SEN672,Occupied,Matched,2026-02-17 17:29:52
AUD343904,T143904,,None,,,Sensor Network,True,2026-01-23 23:32:21,SEN636,Vacant,Matched,2026-01-23 23:33:10
